time	track	channel	bar	pitch	volume	instrument
4920	2	9	-1717987027	42	80	-1717987027
4920	2	9	-1717987027	38	0	-1717987027
4920	3	4	-1717987027	68	72	-1717987027
4920	4	6	-1717987027	32	0	-1717987027
4920	4	6	-1717987027	32	72	-1717987027
4924	0	0	1374389426	67	80	1374389426
4924	0	0	1374389426	51	80	1374389426
4924	0	0	1374389426	58	80	1374389426
4924	0	0	1374389426	67	0	1374389426
4924	0	0	1374389426	63	0	1374389426
4924	0	0	1374389426	51	0	1374389426
4924	0	0	1374389426	58	0	1374389426
4924	0	0	1374389426	63	80	1374389426
4924	3	4	1374389426	68	0	1374389426
4924	3	4	1374389426	70	72	1374389426
4928	0	0	171798583	51	80	171798583
4928	0	0	171798583	58	0	171798583
4928	0	0	171798583	51	0	171798583
4928	0	0	171798583	63	0	171798583
4928	0	0	171798583	67	0	171798583
4928	0	0	171798583	48	80	171798583
4928	0	0	171798583	68	80	171798583
4928	0	0	171798583	60	80	171798583
4928	0	0	171798583	56	80	171798583
4928	0	0	171798583	44	80	171798583
4928	2	9	171798583	42	0	171798583
4928	2	9	171798583	35	80	171798583
4928	3	4	171798583	72	72	171798583
4928	3	4	171798583	70	0	171798583
4928	4	6	171798583	32	0	171798583
4928	4	6	171798583	41	72	171798583
4936	2	9	2061584193	35	0	2061584193
4936	2	9	2061584193	42	80	2061584193
4936	4	6	2061584193	41	0	2061584193
4936	4	6	2061584193	41	72	2061584193
4940	2	9	858993350	42	0	858993350
4940	2	9	858993350	42	80	858993350
4944	0	0	-343597493	44	0	-343597493
4944	0	0	-343597493	51	0	-343597493
4944	0	0	-343597493	56	80	-343597493
4944	0	0	-343597493	60	80	-343597493
4944	0	0	-343597493	68	80	-343597493
4944	0	0	-343597493	44	80	-343597493
4944	0	0	-343597493	48	80	-343597493
4944	0	0	-343597493	51	80	-343597493
4944	0	0	-343597493	68	0	-343597493
4944	0	0	-343597493	60	0	-343597493
4944	0	0	-343597493	56	0	-343597493
4944	0	0	-343597493	48	0	-343597493
4944	2	9	-343597493	38	80	-343597493
4944	2	9	-343597493	42	0	-343597493
4944	4	6	-343597493	41	72	-343597493
4944	4	6	-343597493	41	0	-343597493
4952	0	0	1546188117	60	0	1546188117
4952	0	0	1546188117	68	80	1546188117
4952	0	0	1546188117	60	80	1546188117
4952	0	0	1546188117	56	80	1546188117
4952	0	0	1546188117	44	80	1546188117
4952	0	0	1546188117	48	80	1546188117
4952	0	0	1546188117	51	80	1546188117
4952	0	0	1546188117	56	0	1546188117
4952	0	0	1546188117	68	0	1546188117
4952	0	0	1546188117	44	0	1546188117
4952	0	0	1546188117	48	0	1546188117
4952	0	0	1546188117	51	0	1546188117
4952	2	9	1546188117	38	0	1546188117
4952	2	9	1546188117	42	80	1546188117
4952	4	6	1546188117	41	72	1546188117
4952	4	6	1546188117	41	0	1546188117
4956	0	0	343597274	51	80	343597274
4956	0	0	343597274	51	0	343597274
4956	0	0	343597274	48	0	343597274
4956	0	0	343597274	44	0	343597274
4956	0	0	343597274	56	0	343597274
4956	0	0	343597274	60	0	343597274
4956	0	0	343597274	68	0	343597274
4956	0	0	343597274	48	80	343597274
4956	0	0	343597274	44	80	343597274
4956	0	0	343597274	56	80	343597274
4956	0	0	343597274	60	80	343597274
4956	0	0	343597274	68	80	343597274
4956	2	9	343597274	35	80	343597274
4956	2	9	343597274	42	0	343597274
4960	0	0	-858993569	44	0	-858993569
4960	0	0	-858993569	51	0	-858993569
4960	0	0	-858993569	68	80	-858993569
4960	0	0	-858993569	60	80	-858993569
4960	0	0	-858993569	56	80	-858993569
4960	0	0	-858993569	44	80	-858993569
4960	0	0	-858993569	48	80	-858993569
4960	0	0	-858993569	51	80	-858993569
4960	0	0	-858993569	68	0	-858993569
4960	0	0	-858993569	60	0	-858993569
4960	0	0	-858993569	56	0	-858993569
4960	0	0	-858993569	48	0	-858993569
4960	2	9	-858993569	35	0	-858993569
4960	2	9	-858993569	42	80	-858993569
4960	3	4	-858993569	73	72	-858993569
4960	3	4	-858993569	72	0	-858993569
4960	4	6	-858993569	41	0	-858993569
4960	4	6	-858993569	41	72	-858993569
4964	0	0	-2061584412	51	80	-2061584412
4964	0	0	-2061584412	51	0	-2061584412
4964	0	0	-2061584412	68	80	-2061584412
4964	0	0	-2061584412	60	80	-2061584412
4964	0	0	-2061584412	56	80	-2061584412
4964	0	0	-2061584412	44	80	-2061584412
4964	0	0	-2061584412	48	80	-2061584412
4964	0	0	-2061584412	68	0	-2061584412
4964	0	0	-2061584412	60	0	-2061584412
4964	0	0	-2061584412	56	0	-2061584412
4964	0	0	-2061584412	44	0	-2061584412
4964	0	0	-2061584412	48	0	-2061584412
4964	2	9	-2061584412	42	0	-2061584412
4964	2	9	-2061584412	35	80	-2061584412
4968	0	0	1030792041	56	80	1030792041
4968	0	0	1030792041	60	80	1030792041
4968	0	0	1030792041	44	80	1030792041
4968	0	0	1030792041	48	80	1030792041
4968	0	0	1030792041	51	80	1030792041
4968	0	0	1030792041	68	0	1030792041
4968	0	0	1030792041	60	0	1030792041
4968	0	0	1030792041	56	0	1030792041
4968	0	0	1030792041	44	0	1030792041
4968	0	0	1030792041	48	0	1030792041
4968	0	0	1030792041	51	0	1030792041
4968	0	0	1030792041	68	80	1030792041
4968	2	9	1030792041	35	80	1030792041
4968	2	9	1030792041	35	0	1030792041
4968	3	4	1030792041	72	72	1030792041
4968	3	4	1030792041	73	0	1030792041
4968	4	6	1030792041	41	72	1030792041
4968	4	6	1030792041	41	0	1030792041
4976	0	0	-1374389645	48	0	-1374389645
4976	0	0	-1374389645	44	0	-1374389645
4976	0	0	-1374389645	56	0	-1374389645
4976	0	0	-1374389645	51	0	-1374389645
4976	0	0	-1374389645	60	0	-1374389645
4976	0	0	-1374389645	68	0	-1374389645
4976	0	0	-1374389645	51	80	-1374389645
4976	0	0	-1374389645	48	80	-1374389645
4976	0	0	-1374389645	44	80	-1374389645
4976	0	0	-1374389645	56	80	-1374389645
4976	0	0	-1374389645	68	80	-1374389645
4976	0	0	-1374389645	60	80	-1374389645
4976	2	9	-1374389645	38	80	-1374389645
4976	2	9	-1374389645	35	0	-1374389645
4976	3	4	-1374389645	72	0	-1374389645
4976	3	4	-1374389645	70	72	-1374389645
4976	4	6	-1374389645	41	0	-1374389645
4976	4	6	-1374389645	41	72	-1374389645
4984	0	0	515395965	51	0	515395965
4984	0	0	515395965	48	0	515395965
4984	0	0	515395965	44	0	515395965
4984	0	0	515395965	56	0	515395965
4984	0	0	515395965	60	0	515395965
4984	0	0	515395965	68	0	515395965
4984	0	0	515395965	44	80	515395965
4984	0	0	515395965	56	80	515395965
4984	0	0	515395965	48	80	515395965
4984	0	0	515395965	51	80	515395965
4984	0	0	515395965	60	80	515395965
4984	0	0	515395965	68	80	515395965
4984	2	9	515395965	42	80	515395965
4984	2	9	515395965	38	0	515395965
4984	3	4	515395965	70	0	515395965
4984	3	4	515395965	72	72	515395965
4984	4	6	515395965	41	0	515395965
4984	4	6	515395965	41	72	515395965
4988	0	0	-687194878	44	0	-687194878
4988	0	0	-687194878	56	80	-687194878
4988	0	0	-687194878	56	0	-687194878
4988	0	0	-687194878	60	0	-687194878
4988	0	0	-687194878	68	80	-687194878
4988	0	0	-687194878	60	80	-687194878
4988	0	0	-687194878	68	0	-687194878
4988	0	0	-687194878	51	80	-687194878
4988	0	0	-687194878	48	80	-687194878
4988	0	0	-687194878	44	80	-687194878
4988	0	0	-687194878	48	0	-687194878
4988	0	0	-687194878	51	0	-687194878
4988	3	4	-687194878	68	72	-687194878
4988	3	4	-687194878	72	0	-687194878
4992	0	0	-1889785721	60	0	-1889785721
4992	0	0	-1889785721	68	0	-1889785721
4992	0	0	-1889785721	56	0	-1889785721
4992	0	0	-1889785721	48	0	-1889785721
4992	0	0	-1889785721	51	0	-1889785721
4992	0	0	-1889785721	53	80	-1889785721
4992	0	0	-1889785721	48	80	-1889785721
4992	0	0	-1889785721	60	80	-1889785721
4992	0	0	-1889785721	65	80	-1889785721
4992	0	0	-1889785721	56	80	-1889785721
4992	0	0	-1889785721	41	80	-1889785721
4992	0	0	-1889785721	44	0	-1889785721
4992	2	9	-1889785721	35	80	-1889785721
4992	2	9	-1889785721	42	0	-1889785721
4992	3	4	-1889785721	68	0	-1889785721
4992	4	6	-1889785721	37	72	-1889785721
4992	4	6	-1889785721	41	0	-1889785721
5000	2	9	-111	42	80	-111
5000	2	9	-111	35	0	-111
5000	4	6	-111	37	0	-111
5000	4	6	-111	37	72	-111
5004	2	9	-1202590954	42	80	-1202590954
5004	2	9	-1202590954	42	0	-1202590954
5008	0	0	1889785499	56	80	1889785499
5008	0	0	1889785499	41	80	1889785499
5008	0	0	1889785499	60	80	1889785499
5008	0	0	1889785499	65	80	1889785499
5008	0	0	1889785499	48	80	1889785499
5008	0	0	1889785499	53	80	1889785499
5008	0	0	1889785499	41	0	1889785499
5008	0	0	1889785499	65	0	1889785499
5008	0	0	1889785499	60	0	1889785499
5008	0	0	1889785499	48	0	1889785499
5008	0	0	1889785499	53	0	1889785499
5008	0	0	1889785499	56	0	1889785499
5008	2	9	1889785499	42	0	1889785499
5008	2	9	1889785499	38	80	1889785499
5008	4	6	1889785499	37	72	1889785499
5008	4	6	1889785499	37	0	1889785499
5016	0	0	-515396187	53	0	-515396187
5016	0	0	-515396187	48	0	-515396187
5016	0	0	-515396187	41	80	-515396187
5016	0	0	-515396187	56	80	-515396187
5016	0	0	-515396187	60	80	-515396187
5016	0	0	-515396187	65	80	-515396187
5016	0	0	-515396187	48	80	-515396187
5016	0	0	-515396187	53	80	-515396187
5016	0	0	-515396187	41	0	-515396187
5016	0	0	-515396187	56	0	-515396187
5016	0	0	-515396187	65	0	-515396187
5016	0	0	-515396187	60	0	-515396187
5016	2	9	-515396187	42	80	-515396187
5016	2	9	-515396187	38	0	-515396187
5016	4	6	-515396187	37	0	-515396187
5016	4	6	-515396187	37	72	-515396187
5020	0	0	-1717987030	65	80	-1717987030
5020	0	0	-1717987030	41	80	-1717987030
5020	0	0	-1717987030	56	80	-1717987030
5020	0	0	-1717987030	60	80	-1717987030
5020	0	0	-1717987030	48	80	-1717987030
5020	0	0	-1717987030	53	80	-1717987030
5020	0	0	-1717987030	41	0	-1717987030
5020	0	0	-1717987030	56	0	-1717987030
5020	0	0	-1717987030	60	0	-1717987030
5020	0	0	-1717987030	65	0	-1717987030
5020	0	0	-1717987030	48	0	-1717987030
5020	0	0	-1717987030	53	0	-1717987030
5020	2	9	-1717987030	35	80	-1717987030
5020	2	9	-1717987030	42	0	-1717987030
5024	0	0	1374389423	53	0	1374389423
5024	0	0	1374389423	56	80	1374389423
5024	0	0	1374389423	60	80	1374389423
5024	0	0	1374389423	65	80	1374389423
5024	0	0	1374389423	48	80	1374389423
5024	0	0	1374389423	53	80	1374389423
5024	0	0	1374389423	41	0	1374389423
5024	0	0	1374389423	56	0	1374389423
5024	0	0	1374389423	60	0	1374389423
5024	0	0	1374389423	65	0	1374389423
5024	0	0	1374389423	48	0	1374389423
5024	0	0	1374389423	41	80	1374389423
5024	2	9	1374389423	42	80	1374389423
5024	2	9	1374389423	35	0	1374389423
5024	4	6	1374389423	37	0	1374389423
5024	4	6	1374389423	37	72	1374389423
5028	0	0	171798580	41	0	171798580
5028	0	0	171798580	53	0	171798580
5028	0	0	171798580	48	0	171798580
5028	0	0	171798580	60	0	171798580
5028	0	0	171798580	56	0	171798580
5028	0	0	171798580	53	80	171798580
5028	0	0	171798580	48	80	171798580
5028	0	0	171798580	65	80	171798580
5028	0	0	171798580	60	80	171798580
5028	0	0	171798580	56	80	171798580
5028	0	0	171798580	41	80	171798580
5028	0	0	171798580	65	0	171798580
5028	2	9	171798580	35	80	171798580
5028	2	9	171798580	42	0	171798580
5032	0	0	-1030792263	41	0	-1030792263
5032	0	0	-1030792263	41	80	-1030792263
5032	0	0	-1030792263	56	80	-1030792263
5032	0	0	-1030792263	60	80	-1030792263
5032	0	0	-1030792263	65	80	-1030792263
5032	0	0	-1030792263	48	80	-1030792263
5032	0	0	-1030792263	53	80	-1030792263
5032	0	0	-1030792263	56	0	-1030792263
5032	0	0	-1030792263	60	0	-1030792263
5032	0	0	-1030792263	65	0	-1030792263
5032	0	0	-1030792263	48	0	-1030792263
5032	0	0	-1030792263	53	0	-1030792263
5032	2	9	-1030792263	35	0	-1030792263
5032	2	9	-1030792263	35	80	-1030792263
5032	4	6	-1030792263	37	72	-1030792263
5032	4	6	-1030792263	37	0	-1030792263
5040	0	0	858993347	41	80	858993347
5040	0	0	858993347	53	80	858993347
5040	0	0	858993347	56	0	858993347
5040	0	0	858993347	56	80	858993347
5040	0	0	858993347	60	80	858993347
5040	0	0	858993347	65	80	858993347
5040	0	0	858993347	60	0	858993347
5040	0	0	858993347	65	0	858993347
5040	0	0	858993347	48	0	858993347
5040	0	0	858993347	48	80	858993347
5040	0	0	858993347	41	0	858993347
5040	0	0	858993347	53	0	858993347
5040	2	9	858993347	35	0	858993347
5040	2	9	858993347	38	80	858993347
5040	4	6	858993347	37	0	858993347
5040	4	6	858993347	37	72	858993347
5048	0	0	-1546188339	48	80	-1546188339
5048	0	0	-1546188339	53	0	-1546188339
5048	0	0	-1546188339	48	0	-1546188339
5048	0	0	-1546188339	65	0	-1546188339
5048	0	0	-1546188339	60	0	-1546188339
5048	0	0	-1546188339	56	0	-1546188339
5048	0	0	-1546188339	41	0	-1546188339
5048	0	0	-1546188339	53	80	-1546188339
5048	0	0	-1546188339	65	80	-1546188339
5048	0	0	-1546188339	60	80	-1546188339
5048	0	0	-1546188339	56	80	-1546188339
5048	0	0	-1546188339	41	80	-1546188339
5048	2	9	-1546188339	38	0	-1546188339
5048	2	9	-1546188339	42	80	-1546188339
5048	3	4	-1546188339	68	72	-1546188339
5048	4	6	-1546188339	37	72	-1546188339
5048	4	6	-1546188339	37	0	-1546188339
5052	0	0	1546188114	53	0	1546188114
5052	0	0	1546188114	48	0	1546188114
5052	0	0	1546188114	65	0	1546188114
5052	0	0	1546188114	60	0	1546188114
5052	0	0	1546188114	56	0	1546188114
5052	0	0	1546188114	41	0	1546188114
5052	0	0	1546188114	53	80	1546188114
5052	0	0	1546188114	48	80	1546188114
5052	0	0	1546188114	65	80	1546188114
5052	0	0	1546188114	60	80	1546188114
5052	0	0	1546188114	56	80	1546188114
5052	0	0	1546188114	41	80	1546188114
5052	3	4	1546188114	68	72	1546188114
5052	3	4	1546188114	68	0	1546188114
5056	0	0	343597271	65	0	343597271
5056	0	0	343597271	49	80	343597271
5056	0	0	343597271	53	80	343597271
5056	0	0	343597271	53	0	343597271
5056	0	0	343597271	48	0	343597271
5056	0	0	343597271	60	0	343597271
5056	0	0	343597271	56	0	343597271
5056	0	0	343597271	65	80	343597271
5056	0	0	343597271	61	80	343597271
5056	0	0	343597271	41	0	343597271
5056	0	0	343597271	56	80	343597271
5056	2	9	343597271	42	0	343597271
5056	2	9	343597271	35	80	343597271
5056	3	4	343597271	65	72	343597271
5056	3	4	343597271	68	0	343597271
5056	4	6	343597271	37	0	343597271
5056	4	6	343597271	39	72	343597271
5064	2	9	-2061584415	42	80	-2061584415
5064	2	9	-2061584415	35	0	-2061584415
5064	4	6	-2061584415	39	0	-2061584415
5064	4	6	-2061584415	39	72	-2061584415
5068	2	9	1030792038	42	0	1030792038
5068	2	9	1030792038	42	80	1030792038
5068	3	4	1030792038	65	0	1030792038
5068	3	4	1030792038	68	72	1030792038
5072	0	0	-171798805	49	0	-171798805
5072	0	0	-171798805	61	0	-171798805
5072	0	0	-171798805	65	0	-171798805
5072	0	0	-171798805	65	80	-171798805
5072	0	0	-171798805	61	80	-171798805
5072	0	0	-171798805	49	80	-171798805
5072	0	0	-171798805	53	80	-171798805
5072	0	0	-171798805	56	80	-171798805
5072	0	0	-171798805	53	0	-171798805
5072	0	0	-171798805	56	0	-171798805
5072	2	9	-171798805	38	80	-171798805
5072	2	9	-171798805	42	0	-171798805
5072	3	4	-171798805	68	0	-171798805
5072	4	6	-171798805	39	0	-171798805
5072	4	6	-171798805	39	72	-171798805
5080	0	0	1717986805	53	80	1717986805
5080	0	0	1717986805	56	0	1717986805
5080	0	0	1717986805	53	0	1717986805
5080	0	0	1717986805	49	0	1717986805
5080	0	0	1717986805	61	0	1717986805
5080	0	0	1717986805	65	0	1717986805
5080	0	0	1717986805	56	80	1717986805
5080	0	0	1717986805	49	80	1717986805
5080	0	0	1717986805	61	80	1717986805
5080	0	0	1717986805	65	80	1717986805
5080	2	9	1717986805	42	80	1717986805
5080	2	9	1717986805	38	0	1717986805
5080	3	4	1717986805	68	72	1717986805
5080	4	6	1717986805	39	0	1717986805
5080	4	6	1717986805	39	72	1717986805
5084	0	0	515395962	56	0	515395962
5084	0	0	515395962	53	0	515395962
5084	0	0	515395962	56	80	515395962
5084	0	0	515395962	53	80	515395962
5084	0	0	515395962	49	80	515395962
5084	0	0	515395962	61	80	515395962
5084	0	0	515395962	65	80	515395962
5084	0	0	515395962	65	0	515395962
5084	0	0	515395962	61	0	515395962
5084	0	0	515395962	49	0	515395962
5084	2	9	515395962	35	80	515395962
5084	2	9	515395962	42	0	515395962
5084	3	4	515395962	68	0	515395962
5084	3	4	515395962	68	72	515395962
5088	0	0	-687194881	58	80	-687194881
5088	0	0	-687194881	65	0	-687194881
5088	0	0	-687194881	61	0	-687194881
5088	0	0	-687194881	49	0	-687194881
5088	0	0	-687194881	53	0	-687194881
5088	0	0	-687194881	56	0	-687194881
5088	0	0	-687194881	51	80	-687194881
5088	0	0	-687194881	63	80	-687194881
5088	0	0	-687194881	67	80	-687194881
5088	2	9	-687194881	42	80	-687194881
5088	2	9	-687194881	35	0	-687194881
5088	3	4	-687194881	68	0	-687194881
5088	3	4	-687194881	72	72	-687194881
5088	4	6	-687194881	39	0	-687194881
5088	4	6	-687194881	39	72	-687194881
5092	0	0	-1889785724	63	0	-1889785724
5092	0	0	-1889785724	67	80	-1889785724
5092	0	0	-1889785724	63	80	-1889785724
5092	0	0	-1889785724	51	80	-1889785724
5092	0	0	-1889785724	58	80	-1889785724
5092	0	0	-1889785724	67	0	-1889785724
5092	0	0	-1889785724	51	0	-1889785724
5092	0	0	-1889785724	58	0	-1889785724
5092	2	9	-1889785724	42	0	-1889785724
5092	2	9	-1889785724	35	80	-1889785724
5092	3	4	-1889785724	72	0	-1889785724
5092	3	4	-1889785724	70	72	-1889785724
5096	0	0	1202590729	58	0	1202590729
5096	0	0	1202590729	51	0	1202590729
5096	0	0	1202590729	63	0	1202590729
5096	0	0	1202590729	67	80	1202590729
5096	0	0	1202590729	63	80	1202590729
5096	0	0	1202590729	51	80	1202590729
5096	0	0	1202590729	58	80	1202590729
5096	0	0	1202590729	67	0	1202590729
5096	2	9	1202590729	35	80	1202590729
5096	2	9	1202590729	35	0	1202590729
5096	4	6	1202590729	39	72	1202590729
5096	4	6	1202590729	39	0	1202590729
5100	3	4	-114	70	72	-114
5100	3	4	-114	70	0	-114
5104	0	0	-1202590957	67	0	-1202590957
5104	0	0	-1202590957	51	0	-1202590957
5104	0	0	-1202590957	63	0	-1202590957
5104	0	0	-1202590957	58	80	-1202590957
5104	0	0	-1202590957	51	80	-1202590957
5104	0	0	-1202590957	63	80	-1202590957
5104	0	0	-1202590957	67	80	-1202590957
5104	0	0	-1202590957	58	0	-1202590957
5104	2	9	-1202590957	38	80	-1202590957
5104	2	9	-1202590957	35	0	-1202590957
5104	3	4	-1202590957	70	0	-1202590957
5104	4	6	-1202590957	39	0	-1202590957
5104	4	6	-1202590957	39	72	-1202590957
5112	0	0	687194653	63	0	687194653
5112	0	0	687194653	67	80	687194653
5112	0	0	687194653	63	80	687194653
5112	0	0	687194653	51	80	687194653
5112	0	0	687194653	58	80	687194653
5112	0	0	687194653	67	0	687194653
5112	0	0	687194653	51	0	687194653
5112	0	0	687194653	58	0	687194653
5112	2	9	687194653	38	0	687194653
5112	2	9	687194653	42	80	687194653
5112	3	4	687194653	68	72	687194653
5112	4	6	687194653	39	72	687194653
5112	4	6	687194653	39	0	687194653
5116	0	0	-515396190	51	80	-515396190
5116	0	0	-515396190	67	80	-515396190
5116	0	0	-515396190	63	80	-515396190
5116	0	0	-515396190	58	80	-515396190
5116	0	0	-515396190	67	0	-515396190
5116	0	0	-515396190	63	0	-515396190
5116	0	0	-515396190	51	0	-515396190
5116	0	0	-515396190	58	0	-515396190
5120	0	0	-1717987033	67	0	-1717987033
5120	0	0	-1717987033	63	0	-1717987033
5120	0	0	-1717987033	51	80	-1717987033
5120	0	0	-1717987033	48	80	-1717987033
5120	0	0	-1717987033	44	80	-1717987033
5120	0	0	-1717987033	56	80	-1717987033
5120	0	0	-1717987033	60	80	-1717987033
5120	0	0	-1717987033	58	0	-1717987033
5120	0	0	-1717987033	51	0	-1717987033
5120	0	0	-1717987033	68	80	-1717987033
5120	2	9	-1717987033	35	80	-1717987033
5120	2	9	-1717987033	42	0	-1717987033
5120	3	4	-1717987033	68	0	-1717987033
5120	3	4	-1717987033	68	72	-1717987033
5120	4	6	-1717987033	32	72	-1717987033
5120	4	6	-1717987033	39	0	-1717987033
5128	2	9	171798577	42	80	171798577
5128	2	9	171798577	35	0	171798577
5128	4	6	171798577	32	72	171798577
5128	4	6	171798577	32	0	171798577
5132	2	9	-1030792266	42	0	-1030792266
5132	2	9	-1030792266	42	80	-1030792266
5136	0	0	2061584187	56	0	2061584187
5136	0	0	2061584187	51	0	2061584187
5136	0	0	2061584187	48	0	2061584187
5136	0	0	2061584187	44	0	2061584187
5136	0	0	2061584187	60	0	2061584187
5136	0	0	2061584187	68	0	2061584187
5136	0	0	2061584187	51	80	2061584187
5136	0	0	2061584187	44	80	2061584187
5136	0	0	2061584187	68	80	2061584187
5136	0	0	2061584187	60	80	2061584187
5136	0	0	2061584187	48	80	2061584187
5136	0	0	2061584187	56	80	2061584187
5136	2	9	2061584187	42	0	2061584187
5136	2	9	2061584187	38	80	2061584187
5136	4	6	2061584187	32	72	2061584187
5136	4	6	2061584187	32	0	2061584187
5144	0	0	-343597499	68	0	-343597499
5144	0	0	-343597499	60	0	-343597499
5144	0	0	-343597499	56	0	-343597499
5144	0	0	-343597499	51	80	-343597499
5144	0	0	-343597499	48	80	-343597499
5144	0	0	-343597499	44	80	-343597499
5144	0	0	-343597499	56	80	-343597499
5144	0	0	-343597499	60	80	-343597499
5144	0	0	-343597499	68	80	-343597499
5144	0	0	-343597499	44	0	-343597499
5144	0	0	-343597499	48	0	-343597499
5144	0	0	-343597499	51	0	-343597499
5144	2	9	-343597499	38	0	-343597499
5144	2	9	-343597499	42	80	-343597499
5144	4	6	-343597499	32	0	-343597499
5144	4	6	-343597499	32	72	-343597499
5148	0	0	-1546188342	60	80	-1546188342
5148	0	0	-1546188342	51	0	-1546188342
5148	0	0	-1546188342	48	0	-1546188342
5148	0	0	-1546188342	44	0	-1546188342
5148	0	0	-1546188342	68	80	-1546188342
5148	0	0	-1546188342	56	80	-1546188342
5148	0	0	-1546188342	44	80	-1546188342
5148	0	0	-1546188342	48	80	-1546188342
5148	0	0	-1546188342	51	80	-1546188342
5148	0	0	-1546188342	68	0	-1546188342
5148	0	0	-1546188342	60	0	-1546188342
5148	0	0	-1546188342	56	0	-1546188342
5148	2	9	-1546188342	35	80	-1546188342
5148	2	9	-1546188342	42	0	-1546188342
5152	0	0	1546188111	48	80	1546188111
5152	0	0	1546188111	44	80	1546188111
5152	0	0	1546188111	56	80	1546188111
5152	0	0	1546188111	60	80	1546188111
5152	0	0	1546188111	68	80	1546188111
5152	0	0	1546188111	51	80	1546188111
5152	0	0	1546188111	68	0	1546188111
5152	0	0	1546188111	51	0	1546188111
5152	0	0	1546188111	48	0	1546188111
5152	0	0	1546188111	44	0	1546188111
5152	0	0	1546188111	56	0	1546188111
5152	0	0	1546188111	60	0	1546188111
5152	2	9	1546188111	35	0	1546188111
5152	2	9	1546188111	42	80	1546188111
5152	3	4	1546188111	68	0	1546188111
5152	4	6	1546188111	32	72	1546188111
5152	4	6	1546188111	32	0	1546188111
5156	0	0	343597268	68	80	343597268
5156	0	0	343597268	60	80	343597268
5156	0	0	343597268	56	80	343597268
