tick	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
134880	454	0x07	0x0C	0x00	0x47	0x73	71.2505	0.2365	281.0000	0.9458
134880	454	0x07	0x0C	0x00	0x4B	0x73	71.2505	0.2365	281.0000	0.9458
134880	454	0x07	0x0C	0x00	0x4E	0x73	71.2505	0.2365	281.0000	0.9458
135360	455	0x07	0x0C	0x00	0x47	0x73	71.5005	0.2370	282.0000	0.9479
135360	455	0x07	0x0C	0x00	0x4B	0x73	71.5005	0.2370	282.0000	0.9479
135360	455	0x07	0x0C	0x00	0x4E	0x73	71.5005	0.2370	282.0000	0.9479
134400	1823	0x07	0x0C	0x00	0x23	0x78	71.0005	0.9495	280.0000	3.7979
134400	1823	0x07	0x0C	0x00	0x2F	0x78	71.0005	0.9495	280.0000	3.7979
135840	455	0x07	0x0C	0x00	0x42	0x73	71.7505	0.2370	283.0000	0.9479
135840	455	0x07	0x0C	0x00	0x47	0x73	71.7505	0.2370	283.0000	0.9479
135840	455	0x07	0x0C	0x00	0x4B	0x73	71.7505	0.2370	283.0000	0.9479
136800	455	0x07	0x0C	0x00	0x42	0x73	72.2505	0.2370	285.0000	0.9479
136800	455	0x07	0x0C	0x00	0x46	0x73	72.2505	0.2370	285.0000	0.9479
136800	455	0x07	0x0C	0x00	0x49	0x73	72.2505	0.2370	285.0000	0.9479
137280	455	0x07	0x0C	0x00	0x42	0x73	72.5005	0.2370	286.0000	0.9479
137280	455	0x07	0x0C	0x00	0x46	0x73	72.5005	0.2370	286.0000	0.9479
137280	455	0x07	0x0C	0x00	0x49	0x73	72.5005	0.2370	286.0000	0.9479
136320	1823	0x07	0x0C	0x00	0x1E	0x78	72.0005	0.9495	284.0000	3.7979
136320	1823	0x07	0x0C	0x00	0x2A	0x78	72.0005	0.9495	284.0000	3.7979
137760	455	0x07	0x0C	0x00	0x42	0x73	72.7505	0.2370	287.0000	0.9479
137760	455	0x07	0x0C	0x00	0x46	0x73	72.7505	0.2370	287.0000	0.9479
137760	455	0x07	0x0C	0x00	0x49	0x73	72.7505	0.2370	287.0000	0.9479
138719	456	0x07	0x0C	0x00	0x44	0x73	73.2500	0.2375	288.9979	0.9500
138719	456	0x07	0x0C	0x00	0x49	0x73	73.2500	0.2375	288.9979	0.9500
138719	456	0x07	0x0C	0x00	0x4D	0x73	73.2500	0.2375	288.9979	0.9500
139199	456	0x07	0x0C	0x00	0x44	0x73	73.5000	0.2375	289.9979	0.9500
139199	456	0x07	0x0C	0x00	0x49	0x73	73.5000	0.2375	289.9979	0.9500
139199	456	0x07	0x0C	0x00	0x4D	0x73	73.5000	0.2375	289.9979	0.9500
138239	1823	0x07	0x0C	0x00	0x25	0x78	73.0000	0.9495	287.9979	3.7979
138239	1823	0x07	0x0C	0x00	0x31	0x78	73.0000	0.9495	287.9979	3.7979
139679	456	0x07	0x0C	0x00	0x44	0x73	73.7500	0.2375	290.9979	0.9500
139679	456	0x07	0x0C	0x00	0x49	0x73	73.7500	0.2375	290.9979	0.9500
139679	456	0x07	0x0C	0x00	0x4D	0x73	73.7500	0.2375	290.9979	0.9500
140159	227	0x07	0x0C	0x00	0x33	0x70	74.0000	0.1182	291.9979	0.4729
140400	227	0x07	0x0C	0x00	0x3A	0x70	74.1255	0.1182	292.5000	0.4729
140639	227	0x07	0x0C	0x00	0x36	0x70	74.2500	0.1182	292.9979	0.4729
140880	227	0x07	0x0C	0x00	0x3A	0x70	74.3755	0.1182	293.5000	0.4729
141119	227	0x07	0x0C	0x00	0x33	0x70	74.5000	0.1182	293.9979	0.4729
141360	227	0x07	0x0C	0x00	0x3A	0x70	74.6255	0.1182	294.5000	0.4729
141599	227	0x07	0x0C	0x00	0x36	0x70	74.7500	0.1182	294.9979	0.4729
141840	227	0x07	0x0C	0x00	0x3A	0x70	74.8755	0.1182	295.5000	0.4729
142080	226	0x07	0x0C	0x00	0x2F	0x70	75.0005	0.1177	296.0000	0.4708
142320	227	0x07	0x0C	0x00	0x36	0x6A	75.1255	0.1182	296.5000	0.4729
142560	226	0x07	0x0C	0x00	0x33	0x64	75.2505	0.1177	297.0000	0.4708
142800	227	0x07	0x0C	0x00	0x36	0x5E	75.3755	0.1182	297.5000	0.4729
143040	227	0x07	0x0C	0x00	0x2F	0x58	75.5005	0.1182	298.0000	0.4729
143280	227	0x07	0x0C	0x00	0x36	0x52	75.6255	0.1182	298.5000	0.4729
143520	227	0x07	0x0C	0x00	0x33	0x4C	75.7505	0.1182	299.0000	0.4729
143760	227	0x07	0x0C	0x00	0x36	0x46	75.8755	0.1182	299.5000	0.4729
144000	227	0x07	0x0C	0x00	0x36	0x40	76.0005	0.1182	300.0000	0.4729
144240	227	0x07	0x0C	0x00	0x3D	0x40	76.1255	0.1182	300.5000	0.4729
144480	227	0x07	0x0C	0x00	0x3A	0x40	76.2505	0.1182	301.0000	0.4729
144719	228	0x07	0x0C	0x00	0x3D	0x40	76.3750	0.1188	301.4979	0.4750
144960	227	0x07	0x0C	0x00	0x36	0x40	76.5005	0.1182	302.0000	0.4729
145199	227	0x07	0x0C	0x00	0x3D	0x40	76.6250	0.1182	302.4979	0.4729
145440	227	0x07	0x0C	0x00	0x3A	0x40	76.7505	0.1182	303.0000	0.4729
145679	227	0x07	0x0C	0x00	0x3D	0x40	76.8750	0.1182	303.4979	0.4729
145950	3711	0x07	0x0C	0x00	0x35	0x40	77.0161	1.9328	304.0625	7.7312
145982	3679	0x07	0x0C	0x00	0x38	0x40	77.0328	1.9161	304.1292	7.6646
145920	3743	0x07	0x0C	0x00	0x31	0x40	77.0005	1.9495	304.0000	7.7979
146015	3648	0x07	0x0C	0x00	0x3D	0x40	77.0500	1.9000	304.1979	7.6000
5760	958	0x08	0x0D	0x21	0x31	0x31	3.0000	0.4990	12.0000	1.9958
6720	958	0x08	0x0D	0x21	0x25	0x50	3.5000	0.4990	14.0000	1.9958
7680	1439	0x08	0x0D	0x21	0x27	0x78	4.0000	0.7495	16.0000	2.9979
9119	480	0x08	0x0D	0x21	0x27	0x78	4.7495	0.2500	18.9979	1.0000
9599	1440	0x08	0x0D	0x21	0x23	0x78	4.9995	0.7500	19.9979	3.0000
11039	480	0x08	0x0D	0x21	0x23	0x78	5.7495	0.2500	22.9979	1.0000
11519	1440	0x08	0x0D	0x21	0x1E	0x78	5.9995	0.7500	23.9979	3.0000
12960	479	0x08	0x0D	0x21	0x1E	0x78	6.7500	0.2495	27.0000	0.9979
13440	1439	0x08	0x0D	0x21	0x25	0x78	7.0000	0.7495	28.0000	2.9979
14880	479	0x08	0x0D	0x21	0x25	0x78	7.7500	0.2495	31.0000	0.9979
15360	1439	0x08	0x0D	0x21	0x27	0x78	8.0000	0.7495	32.0000	2.9979
16800	479	0x08	0x0D	0x21	0x27	0x78	8.7500	0.2495	35.0000	0.9979
17280	1438	0x08	0x0D	0x21	0x23	0x78	9.0000	0.7490	36.0000	2.9958
18720	478	0x08	0x0D	0x21	0x23	0x78	9.7500	0.2490	39.0000	0.9958
19200	1438	0x08	0x0D	0x21	0x1E	0x78	10.0000	0.7490	40.0000	2.9958
20640	478	0x08	0x0D	0x21	0x1E	0x78	10.7500	0.2490	43.0000	0.9958
21120	1919	0x08	0x0D	0x21	0x25	0x78	11.0000	0.9995	44.0000	3.9979
23039	1440	0x08	0x0D	0x21	0x27	0x78	11.9995	0.7500	47.9979	3.0000
24479	480	0x08	0x0D	0x21	0x27	0x78	12.7495	0.2500	50.9979	1.0000
24959	1440	0x08	0x0D	0x21	0x23	0x78	12.9995	0.7500	51.9979	3.0000
26400	479	0x08	0x0D	0x21	0x23	0x78	13.7500	0.2495	55.0000	0.9979
26880	1439	0x08	0x0D	0x21	0x1E	0x78	14.0000	0.7495	56.0000	2.9979
28320	479	0x08	0x0D	0x21	0x1E	0x78	14.7500	0.2495	59.0000	0.9979
28800	1439	0x08	0x0D	0x21	0x25	0x78	15.0000	0.7495	60.0000	2.9979
30240	478	0x08	0x0D	0x21	0x25	0x78	15.7500	0.2490	63.0000	0.9958
30720	1438	0x08	0x0D	0x21	0x27	0x78	16.0000	0.7490	64.0000	2.9958
32160	478	0x08	0x0D	0x21	0x27	0x78	16.7500	0.2490	67.0000	0.9958
32640	1438	0x08	0x0D	0x21	0x23	0x78	17.0000	0.7490	68.0000	2.9958
34080	479	0x08	0x0D	0x21	0x23	0x78	17.7500	0.2495	71.0000	0.9979
34560	1439	0x08	0x0D	0x21	0x1E	0x78	18.0000	0.7495	72.0000	2.9979
35999	480	0x08	0x0D	0x21	0x1E	0x78	18.7495	0.2500	74.9979	1.0000
39360	479	0x08	0x0D	0x21	0x27	0x78	21.0005	0.2495	82.0000	0.9979
39360	479	0x08	0x0D	0x21	0x33	0x78	21.0005	0.2495	82.0000	0.9979
39840	479	0x08	0x0D	0x21	0x27	0x78	21.2505	0.2495	83.0000	0.9979
39840	479	0x08	0x0D	0x21	0x33	0x78	21.2505	0.2495	83.0000	0.9979
40320	479	0x08	0x0D	0x21	0x27	0x78	21.5005	0.2495	84.0000	0.9979
40320	479	0x08	0x0D	0x21	0x33	0x78	21.5005	0.2495	84.0000	0.9979
40800	479	0x08	0x0D	0x21	0x27	0x78	21.7505	0.2495	85.0000	0.9979
40800	479	0x08	0x0D	0x21	0x33	0x78	21.7505	0.2495	85.0000	0.9979
41280	479	0x08	0x0D	0x21	0x23	0x78	22.0005	0.2495	86.0000	0.9979
41280	479	0x08	0x0D	0x21	0x2F	0x78	22.0005	0.2495	86.0000	0.9979
41760	479	0x08	0x0D	0x21	0x23	0x78	22.2505	0.2495	87.0000	0.9979
41760	479	0x08	0x0D	0x21	0x2F	0x78	22.2505	0.2495	87.0000	0.9979
42240	479	0x08	0x0D	0x21	0x23	0x78	22.5005	0.2495	88.0000	0.9979
42240	479	0x08	0x0D	0x21	0x2F	0x78	22.5005	0.2495	88.0000	0.9979
42720	479	0x08	0x0D	0x21	0x23	0x78	22.7505	0.2495	89.0000	0.9979
42720	479	0x08	0x0D	0x21	0x2F	0x78	22.7505	0.2495	89.0000	0.9979
43200	478	0x08	0x0D	0x21	0x1E	0x78	23.0005	0.2490	90.0000	0.9958
43200	478	0x08	0x0D	0x21	0x2A	0x78	23.0005	0.2490	90.0000	0.9958
43680	478	0x08	0x0D	0x21	0x1E	0x78	23.2505	0.2490	91.0000	0.9958
43680	478	0x08	0x0D	0x21	0x2A	0x78	23.2505	0.2490	91.0000	0.9958
44160	478	0x08	0x0D	0x21	0x1E	0x78	23.5005	0.2490	92.0000	0.9958
44160	478	0x08	0x0D	0x21	0x2A	0x78	23.5005	0.2490	92.0000	0.9958
44640	478	0x08	0x0D	0x21	0x1E	0x78	23.7505	0.2490	93.0000	0.9958
44640	478	0x08	0x0D	0x21	0x2A	0x78	23.7505	0.2490	93.0000	0.9958
45120	478	0x08	0x0D	0x21	0x25	0x78	24.0005	0.2490	94.0000	0.9958
45120	478	0x08	0x0D	0x21	0x31	0x78	24.0005	0.2490	94.0000	0.9958
45600	478	0x08	0x0D	0x21	0x25	0x78	24.2505	0.2490	95.0000	0.9958
45600	478	0x08	0x0D	0x21	0x31	0x78	24.2505	0.2490	95.0000	0.9958
46080	478	0x08	0x0D	0x21	0x25	0x78	24.5005	0.2490	96.0000	0.9958
46080	478	0x08	0x0D	0x21	0x31	0x78	24.5005	0.2490	96.0000	0.9958
46560	478	0x08	0x0D	0x21	0x25	0x78	24.7505	0.2490	97.0000	0.9958
46560	478	0x08	0x0D	0x21	0x31	0x78	24.7505	0.2490	97.0000	0.9958
47040	479	0x08	0x0D	0x21	0x27	0x78	25.0005	0.2495	98.0000	0.9979
47040	479	0x08	0x0D	0x21	0x33	0x78	25.0005	0.2495	98.0000	0.9979
47520	479	0x08	0x0D	0x21	0x27	0x78	25.2505	0.2495	99.0000	0.9979
47520	479	0x08	0x0D	0x21	0x33	0x78	25.2505	0.2495	99.0000	0.9979
47999	480	0x08	0x0D	0x21	0x27	0x78	25.5000	0.2500	99.9979	1.0000
47999	480	0x08	0x0D	0x21	0x33	0x78	25.5000	0.2500	99.9979	1.0000
48479	480	0x08	0x0D	0x21	0x27	0x78	25.7500	0.2500	100.9979	1.0000
48479	480	0x08	0x0D	0x21	0x33	0x78	25.7500	0.2500	100.9979	1.0000
48959	480	0x08	0x0D	0x21	0x23	0x78	26.0000	0.2500	101.9979	1.0000
48959	480	0x08	0x0D	0x21	0x2F	0x78	26.0000	0.2500	101.9979	1.0000
49439	480	0x08	0x0D	0x21	0x23	0x78	26.2500	0.2500	102.9979	1.0000
49439	480	0x08	0x0D	0x21	0x2F	0x78	26.2500	0.2500	102.9979	1.0000
49919	480	0x08	0x0D	0x21	0x23	0x78	26.5000	0.2500	103.9979	1.0000
49919	480	0x08	0x0D	0x21	0x2F	0x78	26.5000	0.2500	103.9979	1.0000
50399	480	0x08	0x0D	0x21	0x23	0x78	26.7500	0.2500	104.9979	1.0000
50399	480	0x08	0x0D	0x21	0x2F	0x78	26.7500	0.2500	104.9979	1.0000
50879	480	0x08	0x0D	0x21	0x1E	0x78	27.0000	0.2500	105.9979	1.0000
50879	480	0x08	0x0D	0x21	0x2A	0x78	27.0000	0.2500	105.9979	1.0000
51359	480	0x08	0x0D	0x21	0x1E	0x78	27.2500	0.2500	106.9979	1.0000
51359	480	0x08	0x0D	0x21	0x2A	0x78	27.2500	0.2500	106.9979	1.0000
51840	479	0x08	0x0D	0x21	0x1E	0x78	27.5005	0.2495	108.0000	0.9979
51840	479	0x08	0x0D	0x21	0x2A	0x78	27.5005	0.2495	108.0000	0.9979
52320	479	0x08	0x0D	0x21	0x1E	0x78	27.7505	0.2495	109.0000	0.9979
52320	479	0x08	0x0D	0x21	0x2A	0x78	27.7505	0.2495	109.0000	0.9979
52800	479	0x08	0x0D	0x21	0x25	0x78	28.0005	0.2495	110.0000	0.9979
52800	479	0x08	0x0D	0x21	0x31	0x78	28.0005	0.2495	110.0000	0.9979
53280	479	0x08	0x0D	0x21	0x25	0x78	28.2505	0.2495	111.0000	0.9979
53280	479	0x08	0x0D	0x21	0x31	0x78	28.2505	0.2495	111.0000	0.9979
53760	479	0x08	0x0D	0x21	0x25	0x78	28.5005	0.2495	112.0000	0.9979
53760	479	0x08	0x0D	0x21	0x31	0x78	28.5005	0.2495	112.0000	0.9979
54240	479	0x08	0x0D	0x21	0x25	0x78	28.7505	0.2495	113.0000	0.9979
54240	479	0x08	0x0D	0x21	0x31	0x78	28.7505	0.2495	113.0000	0.9979
54720	479	0x08	0x0D	0x21	0x27	0x78	29.0005	0.2495	114.0000	0.9979
54720	479	0x08	0x0D	0x21	0x33	0x78	29.0005	0.2495	114.0000	0.9979
55200	479	0x08	0x0D	0x21	0x27	0x78	29.2505	0.2495	115.0000	0.9979
55200	479	0x08	0x0D	0x21	0x33	0x78	29.2505	0.2495	115.0000	0.9979
55680	478	0x08	0x0D	0x21	0x27	0x78	29.5005	0.2490	116.0000	0.9958
55680	478	0x08	0x0D	0x21	0x33	0x78	29.5005	0.2490	116.0000	0.9958
56160	478	0x08	0x0D	0x21	0x27	0x78	29.7505	0.2490	117.0000	0.9958
56160	478	0x08	0x0D	0x21	0x33	0x78	29.7505	0.2490	117.0000	0.9958
56640	478	0x08	0x0D	0x21	0x23	0x78	30.0005	0.2490	118.0000	0.9958
56640	478	0x08	0x0D	0x21	0x2F	0x78	30.0005	0.2490	118.0000	0.9958
57120	478	0x08	0x0D	0x21	0x23	0x78	30.2505	0.2490	119.0000	0.9958
57120	478	0x08	0x0D	0x21	0x2F	0x78	30.2505	0.2490	119.0000	0.9958
57600	478	0x08	0x0D	0x21	0x23	0x78	30.5005	0.2490	120.0000	0.9958
57600	478	0x08	0x0D	0x21	0x2F	0x78	30.5005	0.2490	120.0000	0.9958
58080	478	0x08	0x0D	0x21	0x23	0x78	30.7505	0.2490	121.0000	0.9958
58080	478	0x08	0x0D	0x21	0x2F	0x78	30.7505	0.2490	121.0000	0.9958
58560	478	0x08	0x0D	0x21	0x1E	0x78	31.0005	0.2490	122.0000	0.9958
58560	478	0x08	0x0D	0x21	0x2A	0x78	31.0005	0.2490	122.0000	0.9958
59040	478	0x08	0x0D	0x21	0x1E	0x78	31.2505	0.2490	123.0000	0.9958
59040	478	0x08	0x0D	0x21	0x2A	0x78	31.2505	0.2490	123.0000	0.9958
59520	478	0x08	0x0D	0x21	0x1E	0x78	31.5005	0.2490	124.0000	0.9958
59520	478	0x08	0x0D	0x21	0x2A	0x78	31.5005	0.2490	124.0000	0.9958
60000	479	0x08	0x0D	0x21	0x1E	0x78	31.7505	0.2495	125.0000	0.9979
60000	479	0x08	0x0D	0x21	0x2A	0x78	31.7505	0.2495	125.0000	0.9979
60480	479	0x08	0x0D	0x21	0x25	0x78	32.0005	0.2495	126.0000	0.9979
60480	479	0x08	0x0D	0x21	0x31	0x78	32.0005	0.2495	126.0000	0.9979
60959	480	0x08	0x0D	0x21	0x25	0x78	32.2500	0.2500	126.9979	1.0000
60959	480	0x08	0x0D	0x21	0x31	0x78	32.2500	0.2500	126.9979	1.0000
61439	480	0x08	0x0D	0x21	0x25	0x78	32.5000	0.2500	127.9979	1.0000
61439	480	0x08	0x0D	0x21	0x31	0x78	32.5000	0.2500	127.9979	1.0000
61919	480	0x08	0x0D	0x21	0x25	0x78	32.7500	0.2500	128.9979	1.0000
61919	480	0x08	0x0D	0x21	0x31	0x78	32.7500	0.2500	128.9979	1.0000
62399	480	0x08	0x0D	0x21	0x27	0x78	33.0000	0.2500	129.9979	1.0000
62399	480	0x08	0x0D	0x21	0x33	0x78	33.0000	0.2500	129.9979	1.0000
62879	480	0x08	0x0D	0x21	0x27	0x78	33.2500	0.2500	130.9979	1.0000
62879	480	0x08	0x0D	0x21	0x33	0x78	33.2500	0.2500	130.9979	1.0000
63359	480	0x08	0x0D	0x21	0x27	0x78	33.5000	0.2500	131.9979	1.0000
63359	480	0x08	0x0D	0x21	0x33	0x78	33.5000	0.2500	131.9979	1.0000
63839	480	0x08	0x0D	0x21	0x27	0x78	33.7500	0.2500	132.9979	1.0000
63839	480	0x08	0x0D	0x21	0x33	0x78	33.7500	0.2500	132.9979	1.0000
64319	480	0x08	0x0D	0x21	0x23	0x78	34.0000	0.2500	133.9979	1.0000
64319	480	0x08	0x0D	0x21	0x2F	0x78	34.0000	0.2500	133.9979	1.0000
64800	479	0x08	0x0D	0x21	0x23	0x78	34.2505	0.2495	135.0000	0.9979
64800	479	0x08	0x0D	0x21	0x2F	0x78	34.2505	0.2495	135.0000	0.9979
65280	479	0x08	0x0D	0x21	0x23	0x78	34.5005	0.2495	136.0000	0.9979
65280	479	0x08	0x0D	0x21	0x2F	0x78	34.5005	0.2495	136.0000	0.9979
65760	479	0x08	0x0D	0x21	0x23	0x78	34.7505	0.2495	137.0000	0.9979
65760	479	0x08	0x0D	0x21	0x2F	0x78	34.7505	0.2495	137.0000	0.9979
66240	479	0x08	0x0D	0x21	0x1E	0x78	35.0005	0.2495	138.0000	0.9979
66240	479	0x08	0x0D	0x21	0x2A	0x78	35.0005	0.2495	138.0000	0.9979
66720	479	0x08	0x0D	0x21	0x1E	0x78	35.2505	0.2495	139.0000	0.9979
66720	479	0x08	0x0D	0x21	0x2A	0x78	35.2505	0.2495	139.0000	0.9979
67200	479	0x08	0x0D	0x21	0x1E	0x78	35.5005	0.2495	140.0000	0.9979
67200	479	0x08	0x0D	0x21	0x2A	0x78	35.5005	0.2495	140.0000	0.9979
67680	479	0x08	0x0D	0x21	0x1E	0x78	35.7505	0.2495	141.0000	0.9979
67680	479	0x08	0x0D	0x21	0x2A	0x78	35.7505	0.2495	141.0000	0.9979
68160	479	0x08	0x0D	0x21	0x25	0x78	36.0005	0.2495	142.0000	0.9979
68160	479	0x08	0x0D	0x21	0x31	0x78	36.0005	0.2495	142.0000	0.9979
68640	478	0x08	0x0D	0x21	0x25	0x78	36.2505	0.2490	143.0000	0.9958
68640	478	0x08	0x0D	0x21	0x31	0x78	36.2505	0.2490	143.0000	0.9958
69120	478	0x08	0x0D	0x21	0x25	0x78	36.5005	0.2490	144.0000	0.9958
69120	478	0x08	0x0D	0x21	0x31	0x78	36.5005	0.2490	144.0000	0.9958
69600	478	0x08	0x0D	0x21	0x25	0x78	36.7505	0.2490	145.0000	0.9958
69600	478	0x08	0x0D	0x21	0x31	0x78	36.7505	0.2490	145.0000	0.9958
70080	1918	0x08	0x0D	0x21	0x27	0x78	37.0005	0.9990	146.0000	3.9958
72000	719	0x08	0x0D	0x21	0x23	0x78	38.0005	0.3745	150.0000	1.4979
72720	479	0x08	0x0D	0x21	0x2A	0x78	38.3755	0.2495	151.5000	0.9979
73200	239	0x08	0x0D	0x21	0x23	0x78	38.6255	0.1245	152.5000	0.4979
73439	480	0x08	0x0D	0x21	0x23	0x78	38.7500	0.2500	152.9979	1.0000
73919	720	0x08	0x0D	0x21	0x2A	0x78	39.0000	0.3750	153.9979	1.5000
74640	479	0x08	0x0D	0x21	0x25	0x78	39.3755	0.2495	155.5000	0.9979
75120	239	0x08	0x0D	0x21	0x2A	0x78	39.6255	0.1245	156.5000	0.4979
75359	239	0x08	0x0D	0x21	0x25	0x78	39.7500	0.1245	156.9979	0.4979
75600	239	0x08	0x0D	0x21	0x22	0x78	39.8755	0.1245	157.5000	0.4979
75839	719	0x08	0x0D	0x21	0x25	0x78	40.0000	0.3745	157.9979	1.4979
76560	478	0x08	0x0D	0x21	0x20	0x78	40.3755	0.2490	159.5000	0.9958
77040	239	0x08	0x0D	0x21	0x25	0x78	40.6255	0.1245	160.5000	0.4979
77279	480	0x08	0x0D	0x21	0x25	0x78	40.7500	0.2500	160.9979	1.0000
77760	479	0x08	0x0D	0x21	0x27	0x78	41.0005	0.2495	162.0000	0.9979
78240	238	0x08	0x0D	0x21	0x2A	0x78	41.2505	0.1240	163.0000	0.4958
78480	478	0x08	0x0D	0x21	0x27	0x78	41.3755	0.2490	163.5000	0.9958
78960	239	0x08	0x0D	0x21	0x22	0x78	41.6255	0.1245	164.5000	0.4979
79200	239	0x08	0x0D	0x21	0x27	0x78	41.7505	0.1245	165.0000	0.4979
79440	239	0x08	0x0D	0x21	0x22	0x78	41.8755	0.1245	165.5000	0.4979
79680	479	0x08	0x0D	0x21	0x23	0x78	42.0005	0.2495	166.0000	0.9979
80160	239	0x08	0x0D	0x21	0x1E	0x78	42.2505	0.1245	167.0000	0.4979
80399	480	0x08	0x0D	0x21	0x23	0x78	42.3750	0.2500	167.4979	1.0000
80879	240	0x08	0x0D	0x21	0x23	0x78	42.6250	0.1250	168.4979	0.5000
81120	239	0x08	0x0D	0x21	0x1E	0x78	42.7505	0.1245	169.0000	0.4979
81359	240	0x08	0x0D	0x21	0x23	0x78	42.8750	0.1250	169.4979	0.5000
81600	478	0x08	0x0D	0x21	0x2A	0x78	43.0005	0.2490	170.0000	0.9958
82080	239	0x08	0x0D	0x21	0x25	0x78	43.2505	0.1245	171.0000	0.4979
82319	480	0x08	0x0D	0x21	0x2A	0x78	43.3750	0.2500	171.4979	1.0000
82799	239	0x08	0x0D	0x21	0x25	0x78	43.6250	0.1245	172.4979	0.4979
83040	239	0x08	0x0D	0x21	0x2A	0x78	43.7505	0.1245	173.0000	0.4979
83279	239	0x08	0x0D	0x21	0x25	0x78	43.8750	0.1245	173.4979	0.4979
83520	478	0x08	0x0D	0x21	0x25	0x78	44.0005	0.2490	174.0000	0.9958
84000	239	0x08	0x0D	0x21	0x20	0x78	44.2505	0.1245	175.0000	0.4979
84240	479	0x08	0x0D	0x21	0x25	0x78	44.3755	0.2495	175.5000	0.9979
84720	238	0x08	0x0D	0x21	0x25	0x78	44.6255	0.1240	176.5000	0.4958
84960	239	0x08	0x0D	0x21	0x20	0x78	44.7505	0.1245	177.0000	0.4979
85200	238	0x08	0x0D	0x21	0x25	0x78	44.8755	0.1240	177.5000	0.4958
85440	479	0x08	0x0D	0x21	0x27	0x78	45.0005	0.2495	178.0000	0.9979
85920	239	0x08	0x0D	0x21	0x22	0x78	45.2505	0.1245	179.0000	0.4979
86160	479	0x08	0x0D	0x21	0x27	0x78	45.3755	0.2495	179.5000	0.9979
86640	239	0x08	0x0D	0x21	0x27	0x78	45.6255	0.1245	180.5000	0.4979
86879	240	0x08	0x0D	0x21	0x22	0x78	45.7500	0.1250	180.9979	0.5000
87120	239	0x08	0x0D	0x21	0x27	0x78	45.8755	0.1245	181.5000	0.4979
87359	480	0x08	0x0D	0x21	0x23	0x78	46.0000	0.2500	181.9979	1.0000
87839	240	0x08	0x0D	0x21	0x1E	0x78	46.2500	0.1250	182.9979	0.5000
88080	478	0x08	0x0D	0x21	0x23	0x78	46.3755	0.2490	183.5000	0.9958
88560	239	0x08	0x0D	0x21	0x23	0x78	46.6255	0.1245	184.5000	0.4979
88799	239	0x08	0x0D	0x21	0x1E	0x78	46.7500	0.1245	184.9979	0.4979
89040	239	0x08	0x0D	0x21	0x23	0x78	46.8755	0.1245	185.5000	0.4979
89279	480	0x08	0x0D	0x21	0x2A	0x78	47.0000	0.2500	185.9979	1.0000
89759	239	0x08	0x0D	0x21	0x25	0x78	47.2500	0.1245	186.9979	0.4979
90000	478	0x08	0x0D	0x21	0x2A	0x78	47.3755	0.2490	187.5000	0.9958
90480	239	0x08	0x0D	0x21	0x2A	0x78	47.6255	0.1245	188.5000	0.4979
90720	238	0x08	0x0D	0x21	0x25	0x78	47.7505	0.1240	189.0000	0.4958
90960	239	0x08	0x0D	0x21	0x2A	0x78	47.8755	0.1245	189.5000	0.4979
91200	479	0x08	0x0D	0x21	0x25	0x78	48.0005	0.2495	190.0000	0.9979
91680	238	0x08	0x0D	0x21	0x20	0x78	48.2505	0.1240	191.0000	0.4958
91920	479	0x08	0x0D	0x21	0x25	0x78	48.3755	0.2495	191.5000	0.9979
92400	239	0x08	0x0D	0x21	0x20	0x78	48.6255	0.1245	192.5000	0.4979
92640	479	0x08	0x0D	0x21	0x25	0x78	48.7505	0.2495	193.0000	0.9979
93120	239	0x08	0x0D	0x21	0x27	0x78	49.0005	0.1245	194.0000	0.4979
93359	480	0x08	0x0D	0x21	0x22	0x78	49.1250	0.2500	194.4979	1.0000
93839	480	0x08	0x0D	0x21	0x27	0x78	49.3750	0.2500	195.4979	1.0000
94319	240	0x08	0x0D	0x21	0x27	0x78	49.6250	0.1250	196.4979	0.5000
94560	239	0x08	0x0D	0x21	0x22	0x78	49.7505	0.1245	197.0000	0.4979
94799	239	0x08	0x0D	0x21	0x27	0x78	49.8750	0.1245	197.4979	0.4979
95040	239	0x08	0x0D	0x21	0x23	0x78	50.0005	0.1245	198.0000	0.4979
95279	239	0x08	0x0D	0x21	0x27	0x78	50.1250	0.1245	198.4979	0.4979
95520	239	0x08	0x0D	0x21	0x23	0x78	50.2505	0.1245	199.0000	0.4979
95759	480	0x08	0x0D	0x21	0x1E	0x78	50.3750	0.2500	199.4979	1.0000
96239	239	0x08	0x0D	0x21	0x23	0x78	50.6250	0.1245	200.4979	0.4979
96480	239	0x08	0x0D	0x21	0x1E	0x78	50.7505	0.1245	201.0000	0.4979
96720	238	0x08	0x0D	0x21	0x23	0x78	50.8755	0.1240	201.5000	0.4958
96960	239	0x08	0x0D	0x21	0x2A	0x78	51.0005	0.1245	202.0000	0.4979
97200	238	0x08	0x0D	0x21	0x25	0x78	51.1255	0.1240	202.5000	0.4958
97440	239	0x08	0x0D	0x21	0x22	0x78	51.2505	0.1245	203.0000	0.4979
97680	479	0x08	0x0D	0x21	0x25	0x78	51.3755	0.2495	203.5000	0.9979
98160	238	0x08	0x0D	0x21	0x2A	0x78	51.6255	0.1240	204.5000	0.4958
98400	239	0x08	0x0D	0x21	0x25	0x78	51.7505	0.1245	205.0000	0.4979
