tick	time	channel	track	pitch	velocity	instrument
25378	40604	1	1	81	0	1
25378	40604	1	7	81	0	39
25380	40608	1	1	72	80	1
25380	40608	1	7	72	80	39
25380	40608	4	2	67	45	4
25380	40608	7	5	31	68	35
25381	40609	9	6	38	0	0
25381	40609	9	6	42	0	0
25381	40609	9	6	42	72	0
25409	40654	1	1	72	0	1
25409	40654	1	7	72	0	39
25410	40656	1	1	74	80	1
25410	40656	1	7	74	80	39
25421	40673	6	4	48	0	48
25421	40673	6	4	60	0	48
25421	40673	6	4	64	0	48
25423	40676	4	2	55	0	4
25425	40680	4	2	60	0	4
25437	40699	4	2	67	0	4
25437	40699	7	5	31	0	35
25438	40700	1	1	74	0	1
25438	40700	1	7	74	0	39
25440	40704	1	1	74	80	1
25440	40704	1	7	74	80	39
25440	40704	5	3	50	65	25
25440	40704	6	4	77	45	48
25440	40704	7	5	50	71	35
25441	40705	9	6	38	72	0
25441	40705	9	6	42	0	0
25441	40705	9	6	45	72	0
25470	40752	5	3	53	53	25
25500	40800	5	3	57	53	25
25501	40801	9	6	38	0	0
25501	40801	9	6	38	72	0
25501	40801	9	6	45	0	0
25501	40801	9	6	45	72	0
25530	40848	5	3	50	0	25
25530	40848	5	3	62	56	25
25560	40896	5	3	53	0	25
25560	40896	5	3	62	65	25
25560	40896	7	5	38	62	35
25560	40896	7	5	50	0	35
25561	40897	9	6	38	0	0
25561	40897	9	6	38	72	0
25561	40897	9	6	45	0	0
25561	40897	9	6	45	72	0
25590	40944	5	3	57	0	25
25590	40944	5	3	69	68	25
25621	40993	9	6	38	0	0
25621	40993	9	6	38	72	0
25621	40993	9	6	45	0	0
25621	40993	9	6	45	72	0
25650	41040	4	2	74	53	4
25679	41086	1	1	74	0	1
25679	41086	1	7	74	0	39
25680	41088	4	2	81	56	4
25680	41088	4	2	86	73	4
25681	41089	9	6	38	0	0
25681	41089	9	6	38	72	0
25681	41089	9	6	45	0	0
25681	41089	9	6	45	72	0
25740	41184	7	5	38	0	35
25740	41184	7	5	45	59	35
25741	41185	9	6	38	0	0
25741	41185	9	6	38	72	0
25741	41185	9	6	45	0	0
25741	41185	9	6	45	72	0
25770	41232	7	5	41	53	35
25770	41232	7	5	45	0	35
25799	41278	1	1	77	80	1
25799	41278	1	7	77	80	39
25800	41280	6	4	77	0	48
25800	41280	7	5	41	0	35
25800	41280	7	5	45	59	35
25859	41374	1	1	77	0	1
25859	41374	1	7	77	0	39
25860	41376	1	1	79	80	1
25860	41376	1	7	79	80	39
25890	41424	4	2	74	0	4
25890	41424	4	2	81	0	4
25890	41424	4	2	86	0	4
25890	41424	5	3	62	0	25
25890	41424	5	3	69	0	25
25890	41424	7	5	45	0	35
25919	41470	1	1	79	0	1
25919	41470	1	7	79	0	39
25920	41472	1	1	81	80	1
25920	41472	1	7	81	80	39
25920	41472	3	1	62	60	1
25920	41472	3	1	65	60	1
25920	41472	3	1	70	60	1
25920	41472	4	2	58	49	4
25920	41472	5	3	62	68	25
25920	41472	5	3	65	65	25
25920	41472	5	3	70	64	25
25920	41472	6	4	86	48	48
25920	41472	6	4	89	48	48
25920	41472	7	5	46	63	35
25921	41473	9	6	35	72	0
25921	41473	9	6	38	0	0
25921	41473	9	6	45	0	0
25921	41473	9	6	49	72	0
25950	41520	5	3	62	0	25
25950	41520	5	3	65	0	25
25950	41520	5	3	70	0	25
25979	41566	1	1	81	0	1
25979	41566	1	7	81	0	39
25980	41568	1	1	86	80	1
25980	41568	1	7	86	80	39
25980	41568	4	2	65	49	4
25980	41568	5	3	62	66	25
25980	41568	5	3	65	66	25
25980	41568	5	3	70	66	25
25981	41569	9	6	35	0	0
25981	41569	9	6	35	72	0
25981	41569	9	6	42	72	0
25981	41569	9	6	49	0	0
26008	41612	1	1	86	0	1
26008	41612	1	7	86	0	39
26010	41616	1	1	84	80	1
26010	41616	1	7	84	80	39
26010	41616	4	2	58	0	4
26010	41616	5	3	62	0	25
26010	41616	5	3	65	0	25
26010	41616	5	3	70	0	25
26040	41664	3	1	62	0	1
26040	41664	3	1	65	0	1
26040	41664	3	1	70	0	1
26040	41664	4	2	70	49	4
26040	41664	5	3	62	64	25
26040	41664	5	3	65	64	25
26040	41664	5	3	70	64	25
26041	41665	9	6	35	0	0
26041	41665	9	6	38	72	0
26041	41665	9	6	42	0	0
26041	41665	9	6	42	72	0
26070	41712	5	3	62	0	25
26070	41712	5	3	65	0	25
26070	41712	5	3	70	0	25
26070	41712	7	5	46	0	35
26099	41758	1	1	84	0	1
26099	41758	1	7	84	0	39
26100	41760	1	1	86	80	1
26100	41760	1	7	86	80	39
26100	41760	3	1	62	60	1
26100	41760	3	1	65	60	1
26100	41760	3	1	70	60	1
26100	41760	4	2	74	50	4
26100	41760	5	3	62	61	25
26100	41760	5	3	65	61	25
26100	41760	5	3	70	61	25
26100	41760	7	5	46	65	35
26101	41761	9	6	38	0	0
26101	41761	9	6	42	0	0
26101	41761	9	6	42	72	0
26129	41806	1	1	86	0	1
26129	41806	1	7	86	0	39
26130	41808	1	1	84	80	1
26130	41808	1	7	84	80	39
26130	41808	4	2	70	0	4
26130	41808	7	5	46	0	35
26160	41856	3	1	52	60	1
26160	41856	3	1	55	60	1
26160	41856	3	1	60	60	1
26160	41856	3	1	62	0	1
26160	41856	3	1	65	0	1
26160	41856	3	1	70	0	1
26160	41856	4	2	55	49	4
26160	41856	4	2	64	0	4
26160	41856	4	2	64	50	4
26160	41856	4	2	65	0	4
26160	41856	4	2	67	50	4
26160	41856	4	2	74	0	4
26160	41856	5	3	52	61	25
26160	41856	5	3	55	61	25
26160	41856	5	3	60	61	25
26160	41856	5	3	62	0	25
26160	41856	5	3	65	0	25
26160	41856	5	3	70	0	25
26160	41856	6	4	76	48	48
26160	41856	6	4	79	48	48
26160	41856	6	4	86	0	48
26160	41856	6	4	89	0	48
26160	41856	7	5	36	65	35
26161	41857	9	6	35	72	0
26161	41857	9	6	42	0	0
26161	41857	9	6	42	72	0
26190	41904	4	2	55	0	4
26190	41904	5	3	52	0	25
26190	41904	5	3	55	0	25
26190	41904	5	3	60	0	25
26191	41905	9	6	38	72	0
26191	41905	9	6	42	0	0
26219	41950	1	1	84	0	1
26219	41950	1	7	84	0	39
26220	41952	1	1	86	80	1
26220	41952	1	7	86	80	39
26220	41952	4	2	64	50	4
26220	41952	4	2	67	0	4
26220	41952	5	3	52	60	25
26220	41952	5	3	55	60	25
26220	41952	5	3	60	60	25
26221	41953	9	6	35	0	0
26221	41953	9	6	35	72	0
26221	41953	9	6	38	0	0
26221	41953	9	6	42	72	0
26249	41998	1	1	86	0	1
26249	41998	1	7	86	0	39
26250	42000	1	1	84	80	1
26250	42000	1	7	84	80	39
26250	42000	5	3	52	0	25
26250	42000	5	3	55	0	25
26250	42000	5	3	60	0	25
26280	42048	4	2	60	50	4
26280	42048	4	2	64	0	4
26280	42048	5	3	52	59	25
26280	42048	7	5	36	0	35
26281	42049	9	6	35	0	0
26281	42049	9	6	38	72	0
26281	42049	9	6	42	0	0
26281	42049	9	6	42	72	0
26310	42096	5	3	52	0	25
26310	42096	5	3	55	59	25
26339	42142	1	1	84	0	1
26339	42142	1	7	84	0	39
26340	42144	1	1	79	80	1
26340	42144	1	7	79	80	39
26340	42144	3	1	52	0	1
26340	42144	3	1	55	0	1
26340	42144	3	1	60	0	1
26340	42144	4	2	55	50	4
26340	42144	5	3	55	0	25
26340	42144	5	3	60	59	25
26340	42144	7	5	43	67	35
26341	42145	9	6	38	0	0
26341	42145	9	6	42	0	0
26341	42145	9	6	42	72	0
26369	42190	1	1	79	0	1
26369	42190	1	1	81	80	1
26369	42190	1	7	79	0	39
26369	42190	1	7	81	80	39
26370	42192	4	2	60	0	4
26370	42192	5	3	60	0	25
26370	42192	6	4	76	0	48
26397	42235	4	2	55	0	4
26400	42240	3	1	60	60	1
26400	42240	3	1	64	60	1
26400	42240	3	1	69	60	1
26400	42240	4	2	57	51	4
26400	42240	5	3	60	59	25
26400	42240	5	3	64	59	25
26400	42240	5	3	69	59	25
26400	42240	6	4	79	0	48
26400	42240	6	4	88	48	48
26400	42240	6	4	93	51	48
26400	42240	7	5	43	0	35
26400	42240	7	5	45	67	35
26400	42240	7	5	52	0	35
26400	42240	7	5	52	67	35
26401	42241	9	6	35	72	0
26401	42241	9	6	42	0	0
26401	42241	9	6	42	72	0
26430	42288	5	3	60	0	25
26430	42288	5	3	64	0	25
26430	42288	5	3	69	0	25
26459	42334	1	1	81	0	1
26459	42334	1	7	81	0	39
26460	42336	1	1	86	80	1
26460	42336	1	7	86	80	39
26460	42336	4	2	64	51	4
26460	42336	5	3	60	59	25
26460	42336	5	3	64	59	25
26460	42336	5	3	69	59	25
26461	42337	9	6	35	0	0
26461	42337	9	6	35	72	0
26461	42337	9	6	42	0	0
26461	42337	9	6	42	72	0
26489	42382	1	1	86	0	1
26489	42382	1	7	86	0	39
26490	42384	1	1	84	80	1
26490	42384	1	7	84	80	39
26490	42384	4	2	57	0	4
26490	42384	5	3	60	0	25
26490	42384	5	3	64	0	25
26490	42384	5	3	69	0	25
26520	42432	3	1	60	0	1
26520	42432	3	1	64	0	1
26520	42432	3	1	69	0	1
26520	42432	4	2	69	51	4
26520	42432	5	3	60	60	25
26520	42432	5	3	64	60	25
26520	42432	5	3	69	60	25
26521	42433	9	6	35	0	0
26521	42433	9	6	38	72	0
26521	42433	9	6	42	0	0
26521	42433	9	6	42	72	0
26550	42480	5	3	60	0	25
26550	42480	5	3	64	0	25
26550	42480	5	3	69	0	25
26550	42480	7	5	45	0	35
26578	42524	1	1	84	0	1
26578	42524	1	7	84	0	39
26580	42528	1	1	86	80	1
26580	42528	1	7	86	80	39
26580	42528	3	1	60	60	1
26580	42528	3	1	64	60	1
26580	42528	3	1	69	60	1
26580	42528	4	2	69	0	4
26580	42528	4	2	72	52	4
26580	42528	5	3	60	60	25
26580	42528	5	3	64	60	25
26580	42528	5	3	69	60	25
26580	42528	7	5	45	67	35
26581	42529	9	6	38	0	0
26581	42529	9	6	42	0	0
26581	42529	9	6	42	72	0
26609	42574	1	1	86	0	1
26609	42574	1	7	86	0	39
26610	42576	1	1	84	80	1
26610	42576	1	7	84	80	39
26610	42576	7	5	45	0	35
26611	42577	9	6	38	72	0
26611	42577	9	6	42	0	0
26640	42624	3	1	53	60	1
26640	42624	3	1	57	60	1
26640	42624	3	1	60	0	1
26640	42624	3	1	62	60	1
26640	42624	3	1	64	0	1
26640	42624	3	1	69	0	1
26640	42624	4	2	57	0	4
26640	42624	4	2	57	51	4
26640	42624	4	2	64	0	4
26640	42624	4	2	65	0	4
26640	42624	4	2	65	52	4
26640	42624	4	2	69	52	4
26640	42624	4	2	72	0	4
26640	42624	5	3	53	60	25
26640	42624	5	3	57	60	25
26640	42624	5	3	60	0	25
26640	42624	5	3	62	60	25
26640	42624	5	3	64	0	25
26640	42624	5	3	69	0	25
26640	42624	6	4	81	48	48
26640	42624	6	4	86	51	48
26640	42624	6	4	88	0	48
26640	42624	6	4	93	0	48
26640	42624	7	5	38	68	35
26641	42625	9	6	35	72	0
26641	42625	9	6	38	0	0
26641	42625	9	6	42	72	0
26671	42673	9	6	38	72	0
26671	42673	9	6	42	0	0
26698	42716	7	5	38	0	35
26699	42718	1	1	84	0	1
26699	42718	1	7	84	0	39
26700	42720	1	1	86	80	1
26700	42720	1	7	86	80	39
26700	42720	4	2	65	52	4
26700	42720	4	2	69	0	4
26700	42720	7	5	33	68	35
26701	42721	9	6	35	0	0
26701	42721	9	6	35	72	0
26701	42721	9	6	38	0	0
26701	42721	9	6	42	72	0
26729	42766	1	1	86	0	1
26729	42766	1	7	86	0	39
26730	42768	1	1	84	80	1
26730	42768	1	7	84	80	39
26730	42768	7	5	29	68	35
26730	42768	7	5	33	0	35
26760	42816	4	2	62	52	4
26760	42816	4	2	65	0	4
26760	42816	5	3	53	0	25
26760	42816	5	3	57	0	25
26760	42816	7	5	29	0	35
26760	42816	7	5	38	68	35
26761	42817	9	6	35	0	0
26761	42817	9	6	38	72	0
26761	42817	9	6	42	0	0
26761	42817	9	6	42	72	0
26790	42864	5	3	62	0	25
26819	42910	1	1	84	0	1
26819	42910	1	7	84	0	39
26820	42912	1	1	79	80	1
26820	42912	1	7	79	80	39
26820	42912	3	1	53	0	1
26820	42912	3	1	57	0	1
26820	42912	3	1	62	0	1
26820	42912	4	2	57	52	4
26821	42913	9	6	38	0	0
26821	42913	9	6	42	0	0
26821	42913	9	6	42	72	0
26849	42958	1	1	79	0	1
26849	42958	1	7	79	0	39
26850	42960	1	1	81	80	1
26850	42960	1	7	81	80	39
26850	42960	4	2	62	0	4
26856	42969	6	4	86	0	48
26877	43003	4	2	57	0	4
26877	43003	7	5	38	0	35
26879	43006	1	1	79	80	1
26879	43006	1	1	81	0	1
26879	43006	1	7	79	80	39
26879	43006	1	7	81	0	39
26880	43008	3	1	62	60	1
26880	43008	3	1	65	60	1
26880	43008	3	1	70	60	1
26880	43008	4	2	58	52	4
26880	43008	5	3	62	60	25
26880	43008	5	3	65	60	25
26880	43008	5	3	70	60	25
26880	43008	6	4	81	0	48
26880	43008	6	4	86	54	48
26880	43008	6	4	89	48	48
26880	43008	7	5	46	68	35
26881	43009	9	6	35	72	0
26881	43009	9	6	42	0	0
26881	43009	9	6	42	72	0
26910	43056	5	3	62	0	25
26910	43056	5	3	65	0	25
26910	43056	5	3	70	0	25
26939	43102	1	1	77	80	1
26939	43102	1	1	79	0	1
26939	43102	1	7	77	80	39
26939	43102	1	7	79	0	39
26940	43104	4	2	58	0	4
26940	43104	4	2	65	52	4
26940	43104	5	3	62	60	25
26940	43104	5	3	65	60	25
26940	43104	5	3	70	60	25
26941	43105	9	6	35	0	0
26941	43105	9	6	35	72	0
26941	43105	9	6	42	0	0
26941	43105	9	6	42	72	0
26969	43150	1	1	77	0	1
26969	43150	1	7	77	0	39
26970	43152	1	1	74	80	1
26970	43152	1	7	74	80	39
26970	43152	5	3	62	0	25
26970	43152	5	3	65	0	25
26970	43152	5	3	70	0	25
27000	43200	3	1	62	0	1
27000	43200	3	1	65	0	1
27000	43200	4	2	70	52	4
27000	43200	5	3	65	61	25
27000	43200	5	3	70	61	25
27001	43201	9	6	35	0	0
27001	43201	9	6	38	72	0
27001	43201	9	6	42	0	0
27001	43201	9	6	42	72	0
27030	43248	3	1	70	0	1
27030	43248	5	3	65	0	25
27030	43248	5	3	70	0	25
27030	43248	7	5	46	0	35
27059	43294	1	1	74	0	1
27059	43294	1	7	74	0	39
27060	43296	1	1	77	80	1
27060	43296	1	7	77	80	39
27060	43296	3	1	62	60	1
27060	43296	3	1	65	60	1
27060	43296	3	1	70	60	1
27060	43296	4	2	70	0	4
27060	43296	4	2	74	52	4
27060	43296	5	3	62	62	25
27060	43296	5	3	65	62	25
27060	43296	5	3	70	62	25
27060	43296	7	5	46	68	35
27061	43297	9	6	38	0	0
27061	43297	9	6	42	0	0
27061	43297	9	6	42	72	0
27088	43340	1	1	77	0	1
27088	43340	1	7	77	0	39
27090	43344	1	1	77	80	1
27090	43344	1	7	77	80	39
27090	43344	4	2	65	0	4
27090	43344	7	5	46	0	35
27091	43345	9	6	38	72	0
27091	43345	9	6	42	0	0
27119	43390	1	1	77	0	1
27119	43390	1	7	77	0	39
27120	43392	1	1	79	80	1
27120	43392	1	7	79	80	39
27120	43392	3	1	52	60	1
27120	43392	3	1	55	60	1
27120	43392	3	1	60	60	1
27120	43392	3	1	62	0	1
27120	43392	3	1	65	0	1
27120	43392	3	1	70	0	1
27120	43392	4	2	64	0	4
27120	43392	4	2	64	52	4
27120	43392	4	2	67	52	4
27120	43392	4	2	74	0	4
27120	43392	5	3	52	62	25
27120	43392	5	3	55	62	25
27120	43392	5	3	60	62	25
27120	43392	5	3	62	0	25
27120	43392	5	3	65	0	25
27120	43392	5	3	70	0	25
27120	43392	6	4	76	54	48
27120	43392	6	4	79	48	48
27120	43392	6	4	86	0	48
27120	43392	6	4	89	0	48
27120	43392	7	5	36	69	35
27121	43393	9	6	35	72	0
27121	43393	9	6	38	0	0
27121	43393	9	6	42	72	0
27148	43436	1	1	79	0	1
27148	43436	1	7	79	0	39
27150	43440	1	1	77	80	1
27150	43440	1	7	77	80	39
27150	43440	5	3	52	0	25
27150	43440	5	3	55	0	25
27150	43440	5	3	60	0	25
27151	43441	9	6	38	72	0
27151	43441	9	6	42	0	0
27179	43486	1	1	77	0	1
27179	43486	1	7	77	0	39
27180	43488	1	1	74	80	1
27180	43488	1	7	74	80	39
27180	43488	4	2	64	52	4
27180	43488	4	2	67	0	4
27180	43488	5	3	52	64	25
27180	43488	5	3	55	64	25
27180	43488	5	3	60	64	25
27181	43489	9	6	35	0	0
27181	43489	9	6	35	72	0
27181	43489	9	6	38	0	0
27181	43489	9	6	42	72	0
27210	43536	5	3	52	0	25
27210	43536	5	3	55	0	25
27210	43536	5	3	60	0	25
27240	43584	4	2	60	52	4
27240	43584	4	2	64	0	4
27240	43584	5	3	52	64	25
27240	43584	7	5	36	0	35
27241	43585	9	6	35	0	0
27241	43585	9	6	38	72	0
27241	43585	9	6	42	0	0
27241	43585	9	6	42	72	0
27269	43630	1	1	74	0	1
27269	43630	1	7	74	0	39
27270	43632	1	1	77	80	1
27270	43632	1	7	77	80	39
27270	43632	5	3	52	0	25
27270	43632	5	3	55	64	25
27300	43680	3	1	52	0	1
27300	43680	3	1	55	0	1
27300	43680	3	1	60	0	1
27300	43680	4	2	55	52	4
27300	43680	4	2	60	0	4
27300	43680	5	3	55	0	25
27300	43680	5	3	60	67	25
27300	43680	7	5	43	69	35
27301	43681	9	6	38	0	0
27301	43681	9	6	42	0	0
27301	43681	9	6	42	72	0
27330	43728	5	3	60	0	25
27336	43737	6	4	76	0	48
27357	43771	4	2	55	0	4
27357	43771	7	5	43	0	35
27359	43774	1	1	77	0	1
27359	43774	1	7	77	0	39
27360	43776	1	1	81	80	1
27360	43776	1	7	81	80	39
27360	43776	3	1	57	61	1
27360	43776	3	1	60	61	1
27360	43776	3	1	65	61	1
27360	43776	4	2	53	52	4
27360	43776	5	3	57	68	25
27360	43776	5	3	60	68	25
27360	43776	5	3	65	68	25
27360	43776	6	4	79	0	48
27360	43776	6	4	84	48	48
27360	43776	6	4	89	54	48
27360	43776	7	5	41	69	35
27361	43777	9	6	35	72	0
27361	43777	9	6	42	0	0
27361	43777	9	6	42	72	0
27390	43824	5	3	57	0	25
27390	43824	5	3	60	0	25
27390	43824	5	3	65	0	25
27420	43872	4	2	60	52	4
27420	43872	5	3	60	68	25
27420	43872	5	3	65	68	25
27421	43873	9	6	35	0	0
27421	43873	9	6	35	72	0
27421	43873	9	6	42	0	0
27421	43873	9	6	42	72	0
27450	43920	5	3	60	0	25
27450	43920	5	3	65	0	25
27480	43968	3	1	57	0	1
27480	43968	3	1	60	0	1
27480	43968	4	2	65	52	4
27480	43968	5	3	57	68	25
27480	43968	5	3	60	68	25
27480	43968	5	3	65	68	25
27480	43968	7	5	41	0	35
27481	43969	9	6	35	0	0
27481	43969	9	6	38	72	0
27481	43969	9	6	42	0	0
27481	43969	9	6	42	72	0
27509	44014	1	1	81	0	1
27509	44014	1	1	82	80	1
27509	44014	1	7	81	0	39
27509	44014	1	7	82	80	39
27510	44016	3	1	65	0	1
27510	44016	5	3	57	0	25
27510	44016	5	3	60	0	25
27510	44016	5	3	65	0	25
27539	44062	1	1	82	0	1
27539	44062	1	7	82	0	39
27540	44064	1	1	81	80	1
27540	44064	1	7	81	80	39
27540	44064	3	1	57	62	1
27540	44064	3	1	60	62	1
27540	44064	3	1	65	62	1
27540	44064	4	2	65	0	4
27540	44064	4	2	69	52	4
27540	44064	5	3	57	67	25
27540	44064	5	3	60	67	25
27540	44064	5	3	65	67	25
27540	44064	7	5	41	68	35
27541	44065	9	6	38	0	0
27541	44065	9	6	42	0	0
27541	44065	9	6	42	72	0
27569	44110	1	1	81	0	1
27569	44110	1	7	81	0	39
27570	44112	1	1	79	80	1
27570	44112	1	7	79	80	39
27570	44112	7	5	41	0	35
27571	44113	9	6	38	72	0
27571	44113	9	6	42	0	0
27599	44158	1	1	79	0	1
27599	44158	1	7	79	0	39
27600	44160	1	1	81	80	1
27600	44160	1	7	81	80	39
27600	44160	3	1	57	0	1
27600	44160	3	1	60	0	1
27600	44160	3	1	61	62	1
27600	44160	3	1	64	62	1
27600	44160	3	1	65	0	1
27600	44160	3	1	69	62	1
27600	44160	4	2	53	0	4
27600	44160	4	2	57	52	4
27600	44160	4	2	60	0	4
27600	44160	4	2	64	52	4
27600	44160	4	2	69	0	4
27600	44160	4	2	73	0	4
27600	44160	4	2	73	52	4
27600	44160	4	2	76	52	4
27600	44160	5	3	57	0	25
27600	44160	5	3	60	0	25
27600	44160	5	3	61	67	25
27600	44160	5	3	64	67	25
27600	44160	5	3	65	0	25
27600	44160	5	3	69	67	25
27600	44160	6	4	84	0	48
27600	44160	6	4	88	48	48
27600	44160	6	4	89	0	48
27600	44160	6	4	93	54	48
27600	44160	7	5	45	68	35
27601	44161	9	6	35	72	0
27601	44161	9	6	38	0	0
27601	44161	9	6	42	72	0
27629	44206	1	1	81	0	1
27629	44206	1	7	81	0	39
27630	44208	1	1	79	80	1
27630	44208	1	7	79	80	39
27630	44208	4	2	57	0	4
27631	44209	9	6	38	72	0
27631	44209	9	6	42	0	0
27660	44256	4	2	64	0	4
27660	44256	4	2	73	52	4
27660	44256	4	2	76	0	4
27661	44257	9	6	35	0	0
27661	44257	9	6	35	72	0
27661	44257	9	6	38	0	0
27661	44257	9	6	42	72	0
27687	44299	6	4	88	0	48
27718	44348	1	1	79	0	1
27718	44348	1	7	79	0	39
27720	44352	1	1	77	80	1
27720	44352	1	7	77	80	39
27720	44352	4	2	69	52	4
27720	44352	4	2	73	0	4
27720	44352	5	3	61	0	25
27721	44353	9	6	35	0	0
27721	44353	9	6	38	72	0
27721	44353	9	6	42	0	0
27721	44353	9	6	42	72	0
27750	44400	5	3	64	0	25
27750	44400	5	3	69	0	25
27750	44400	7	5	45	0	35
27779	44446	1	1	77	0	1
27779	44446	1	7	77	0	39
27780	44448	1	1	79	80	1
27780	44448	1	7	79	80	39
27780	44448	3	1	61	0	1
27780	44448	3	1	64	0	1
27780	44448	3	1	69	0	1
27780	44448	4	2	64	51	4
27780	44448	4	2	69	0	4
27780	44448	6	4	93	0	48
27781	44449	9	6	38	0	0
27781	44449	9	6	42	0	0
27781	44449	9	6	50	72	0
27810	44496	4	2	64	0	4
27811	44497	9	6	50	0	0
27811	44497	9	6	50	72	0
27839	44542	1	1	79	0	1
27839	44542	1	7	79	0	39
27840	44544	1	1	81	80	1
27840	44544	1	7	81	80	39
27840	44544	3	1	62	60	1
27840	44544	3	1	65	60	1
27840	44544	3	1	70	60	1
27840	44544	4	2	58	49	4
27840	44544	5	3	62	68	25
27840	44544	5	3	65	65	25
27840	44544	5	3	70	64	25
27840	44544	6	4	86	48	48
27840	44544	6	4	89	48	48
27840	44544	7	5	46	63	35
27841	44545	9	6	35	72	0
27841	44545	9	6	49	72	0
27841	44545	9	6	50	0	0
27870	44592	5	3	62	0	25
27870	44592	5	3	65	0	25
27870	44592	5	3	70	0	25
27899	44638	1	1	81	0	1
27899	44638	1	7	81	0	39
27900	44640	1	1	86	80	1
27900	44640	1	7	86	80	39
27900	44640	4	2	65	49	4
27900	44640	5	3	62	66	25
27900	44640	5	3	65	66	25
27900	44640	5	3	70	66	25
27901	44641	9	6	35	0	0
27901	44641	9	6	35	72	0
27901	44641	9	6	42	72	0
27901	44641	9	6	49	0	0
27929	44686	1	1	86	0	1
27929	44686	1	7	86	0	39
27930	44688	1	1	84	80	1
27930	44688	1	7	84	80	39
27930	44688	4	2	58	0	4
27930	44688	5	3	62	0	25
27930	44688	5	3	65	0	25
27930	44688	5	3	70	0	25
27960	44736	3	1	62	0	1
27960	44736	3	1	65	0	1
27960	44736	3	1	70	0	1
27960	44736	4	2	70	49	4
27960	44736	5	3	62	64	25
27960	44736	5	3	65	64	25
27960	44736	5	3	70	64	25
27961	44737	9	6	35	0	0
27961	44737	9	6	38	72	0
27961	44737	9	6	42	0	0
27961	44737	9	6	42	72	0
27990	44784	5	3	62	0	25
27990	44784	5	3	65	0	25
27990	44784	5	3	70	0	25
27990	44784	7	5	46	0	35
28019	44830	1	1	84	0	1
28019	44830	1	1	86	80	1
28019	44830	1	7	84	0	39
28019	44830	1	7	86	80	39
28020	44832	3	1	62	60	1
28020	44832	3	1	65	60	1
28020	44832	3	1	70	60	1
28020	44832	4	2	74	50	4
28020	44832	5	3	62	61	25
28020	44832	5	3	65	61	25
28020	44832	5	3	70	61	25
28020	44832	7	5	46	65	35
28021	44833	9	6	38	0	0
28021	44833	9	6	42	0	0
28021	44833	9	6	42	72	0
28049	44878	1	1	86	0	1
28049	44878	1	7	86	0	39
28050	44880	1	1	84	80	1
28050	44880	1	7	84	80	39
28050	44880	4	2	70	0	4
28050	44880	7	5	46	0	35
28080	44928	3	1	52	60	1
28080	44928	3	1	55	60	1
28080	44928	3	1	60	60	1
28080	44928	3	1	62	0	1
28080	44928	3	1	65	0	1
28080	44928	3	1	70	0	1
28080	44928	4	2	55	49	4
28080	44928	4	2	64	0	4
28080	44928	4	2	64	50	4
28080	44928	4	2	65	0	4
28080	44928	4	2	67	50	4
28080	44928	4	2	74	0	4
28080	44928	5	3	52	61	25
28080	44928	5	3	55	61	25
28080	44928	5	3	60	61	25
28080	44928	5	3	62	0	25
28080	44928	5	3	65	0	25
28080	44928	5	3	70	0	25
28080	44928	6	4	76	48	48
28080	44928	6	4	79	48	48
28080	44928	6	4	86	0	48
28080	44928	6	4	89	0	48
28080	44928	7	5	36	65	35
28081	44929	9	6	35	72	0
28081	44929	9	6	42	0	0
28081	44929	9	6	42	72	0
28110	44976	4	2	55	0	4
28110	44976	5	3	52	0	25
28110	44976	5	3	55	0	25
28110	44976	5	3	60	0	25
28111	44977	9	6	38	72	0
28111	44977	9	6	42	0	0
28139	45022	1	1	84	0	1
28139	45022	1	7	84	0	39
28140	45024	1	1	86	80	1
28140	45024	1	7	86	80	39
28140	45024	4	2	64	50	4
28140	45024	4	2	67	0	4
28140	45024	5	3	52	60	25
28140	45024	5	3	55	60	25
28140	45024	5	3	60	60	25
28141	45025	9	6	35	0	0
28141	45025	9	6	35	72	0
28141	45025	9	6	38	0	0
28141	45025	9	6	42	72	0
28169	45070	1	1	86	0	1
28169	45070	1	7	86	0	39
28170	45072	1	1	84	80	1
28170	45072	1	7	84	80	39
28170	45072	5	3	52	0	25
28170	45072	5	3	55	0	25
28170	45072	5	3	60	0	25
28200	45120	4	2	60	50	4
28200	45120	4	2	64	0	4
28200	45120	5	3	52	59	25
28200	45120	7	5	36	0	35
28201	45121	9	6	35	0	0
28201	45121	9	6	38	72	0
28201	45121	9	6	42	0	0
28201	45121	9	6	42	72	0
28230	45168	5	3	52	0	25
28230	45168	5	3	55	59	25
28259	45214	1	1	84	0	1
28259	45214	1	7	84	0	39
28260	45216	1	1	81	80	1
28260	45216	1	7	81	80	39
28260	45216	3	1	52	0	1
28260	45216	3	1	55	0	1
28260	45216	3	1	60	0	1
28260	45216	4	2	55	50	4
28260	45216	5	3	55	0	25
28260	45216	5	3	60	59	25
28260	45216	7	5	43	67	35
28261	45217	9	6	38	0	0
28261	45217	9	6	42	0	0
28261	45217	9	6	42	72	0
28290	45264	4	2	60	0	4
28290	45264	5	3	60	0	25
28290	45264	6	4	76	0	48
28317	45307	4	2	55	0	4
28319	45310	1	1	81	0	1
28319	45310	1	7	81	0	39
28320	45312	1	1	81	80	1
28320	45312	1	7	81	80	39
28320	45312	3	1	60	60	1
28320	45312	3	1	64	60	1
28320	45312	3	1	69	60	1
28320	45312	4	2	57	51	4
